month,currency,rate
2025-05-19,ILS,4.8879
2025-05-19,JMD,209.5604
2025-05-19,JPY,189.3407
2025-05-19,JOD,0.9409
2025-05-19,KZT,695.0592
2025-05-19,KES,171.9482
2025-05-19,KWD,0.4069
2025-05-19,KGS,116.0917
2025-05-19,LAK,28746.2295
2025-05-19,LBP,119029.4777
2025-05-19,LSL,25.0169
2025-05-19,LRD,265.3519
2025-05-19,LYD,7.3786
2025-05-19,MOP,10.6085
2025-05-19,MKD,71.8368
2025-05-19,MGA,6059.0670
2025-05-19,MWK,2300.6089
2025-05-19,MYR,5.8522
2025-05-19,MVR,20.4946
2025-05-19,MRU,52.4740
2025-05-19,MUR,59.9485
2025-05-19,MXN,26.5967
2025-05-19,MDL,23.5035
2025-05-19,MNT,4703.2879
2025-05-19,MAD,12.3211
2025-05-19,MZN,84.9791
2025-05-19,MMK,2785.3967
2025-05-19,NPR,181.9067
2025-05-19,NZD,2.2443
2025-05-19,NIO,48.8234
2025-05-19,NGN,2131.4969
2025-05-19,NOK,14.1123
2025-05-19,OMR,0.5109
2025-05-19,PKR,372.1385
2025-05-19,PAB,1.3271
2025-05-19,PGK,5.4859
2025-05-19,PYG,10585.9169
2025-05-19,PEN,4.9622
2025-05-19,PHP,75.2962
2025-05-19,PLN,5.0180
2025-05-19,QAR,4.8306
2025-05-19,RON,5.8144
2025-05-19,RUB,109.5133
2025-05-19,RWF,1885.1731
2025-05-19,SAR,4.9766
2025-05-19,RSD,136.9458
2025-05-19,SCR,19.0547
2025-05-19,SLE,30.1886
2025-05-19,SGD,1.7437
2025-05-19,SBD,11.2802
2025-05-19,SOS,756.8643
2025-05-19,ZAR,25.0169
2025-05-19,KRW,1881.6926
2025-05-19,LKR,395.9574
2025-05-19,SDG,796.9242
2025-05-19,SRD,48.7084
2025-05-19,SZL,25.0169
2025-05-19,SEK,13.0472
2025-05-19,CHF,1.0829
2025-05-19,TWD,43.0510
2025-05-19,TZS,3557.0635
2025-05-19,THB,44.0755
2025-05-19,TOP,3.1962
2025-05-19,TTD,9.0056
2025-05-19,TND,3.9746
2025-05-19,TRY,50.5961
2025-05-19,TMT,4.6419
2025-05-19,USD,1.3271
2025-05-19,UGX,4863.4506
2025-05-19,UAH,54.8121
2025-05-19,UYU,56.1928
2025-05-19,UZS,17208.0303
2025-05-19,VUV,162.8493
2025-05-19,VED,104.0487
2025-05-19,VND,34287.1538
2025-05-19,WST,3.7077
2025-05-19,YER,325.6458
2025-05-19,ZMW,37.7083
2025-05-19,ZWG,35.9655
2025-08-01,AED,4.9729
2025-08-01,ALL,112.6549
2025-08-01,DZD,175.6348
2025-08-01,AOA,1239.3592
2025-08-01,XCD,3.6648
2025-08-01,ARS,1700.0903
2025-08-01,AMD,516.4560
2025-08-01,AWG,2.4238
2025-08-01,AUD,2.0519
2025-08-01,AZN,2.3019
2025-08-01,BSD,1.3541
2025-08-01,BHD,0.5091
2025-08-01,BDT,164.9026
2025-08-01,BBD,2.7082
2025-08-01,BYN,4.4333
2025-08-01,BZD,2.7224
2025-08-01,XOF,757.4281
2025-08-01,BMD,1.3541
2025-08-01,BTN,117.0133
2025-08-01,BOB,9.3501
2025-08-01,BAM,2.2584
2025-08-01,BWP,18.2200
2025-08-01,BRL,7.5367
2025-08-01,BND,1.7290
2025-08-01,BGN,2.2584
2025-08-01,BIF,4031.5732
2025-08-01,KHR,5426.5458
2025-08-01,XAF,757.4281
2025-08-01,CAD,1.8385
2025-08-01,CVE,127.3279
2025-08-01,KYD,1.1228
2025-08-01,CLP,1285.4955
2025-08-01,CNY,9.6971
2025-08-01,COP,5497.4116
2025-08-01,KMF,568.0711
2025-08-01,CDF,3940.3622
2025-08-01,CRC,683.8438
2025-08-01,CUP,32.4511
2025-08-01,CZK,28.4239
2025-08-01,DKK,8.6192
2025-08-01,DJF,240.8218
2025-08-01,DOP,81.8727
2025-08-01,EGP,66.4416
2025-08-01,SVC,11.8482
2025-08-01,ERN,20.3112
2025-08-01,ETB,186.9109
2025-08-01,EUR,1.1547
2025-08-01,FJD,3.0300
2025-08-01,XPF,137.7914
2025-08-01,GMD,97.7436
2025-08-01,GEL,3.6672
2025-08-01,GHS,14.1475
2025-08-01,GTQ,10.3897
2025-08-01,GNF,11755.6536
2025-08-01,GYD,283.1488
2025-08-01,HTG,177.6177
2025-08-01,HNL,35.4584
2025-08-01,HKD,10.6295
2025-08-01,HUF,460.7461
2025-08-01,ISK,164.2019
2025-08-01,INR,117.0133
2025-08-01,IDR,22062.5141
2025-08-01,IQD,1770.6814
2025-08-01,ILS,4.5128
2025-08-01,JMD,216.8967
2025-08-01,JPY,197.9633
2025-08-01,JOD,0.9600
2025-08-01,KZT,729.4464
2025-08-01,KES,174.9297
2025-08-01,KWD,0.4132
2025-08-01,KGS,118.4469
2025-08-01,LAK,29247.1598
2025-08-01,LBP,121463.1841
2025-08-01,LSL,23.7688
2025-08-01,LRD,271.4338
2025-08-01,LYD,7.3320
2025-08-01,MOP,10.9484
2025-08-01,MKD,71.2078
2025-08-01,MGA,5982.5034
2025-08-01,MWK,2347.5940
2025-08-01,MYR,5.7246
2025-08-01,MVR,20.9118
2025-08-01,MRU,53.8916
2025-08-01,MUR,61.3930
2025-08-01,MXN,25.2617
2025-08-01,MDL,22.9296
2025-08-01,MNT,4859.2103
2025-08-01,MAD,12.1789
2025-08-01,MZN,86.5073
2025-08-01,MMK,2842.2635
2025-08-01,NPR,187.3090
2025-08-01,NZD,2.2401
2025-08-01,NIO,49.8187
2025-08-01,NGN,2070.1012
2025-08-01,NOK,13.6667
2025-08-01,OMR,0.5210
2025-08-01,PKR,385.6710
2025-08-01,PAB,1.3541
2025-08-01,PGK,5.6883
2025-08-01,PYG,10491.8296
2025-08-01,PEN,4.8181
2025-08-01,PHP,76.8810
2025-08-01,PLN,4.9144
2025-08-01,QAR,4.9289
2025-08-01,RON,5.8546
2025-08-01,RUB,106.3218
2025-08-01,RWF,1954.6758
2025-08-01,SAR,5.0778
2025-08-01,RSD,135.2929
2025-08-01,SCR,19.6572
2025-08-01,SLE,30.7782
2025-08-01,SGD,1.7290
2025-08-01,SBD,11.5094
2025-08-01,SOS,772.7522
2025-08-01,ZAR,23.7688
2025-08-01,KRW,1862.2267
2025-08-01,LKR,408.4396
2025-08-01,SDG,813.0938
2025-08-01,SRD,49.7126
2025-08-01,SZL,23.7688
2025-08-01,SEK,12.8813
2025-08-01,CHF,1.0742
2025-08-01,TWD,39.6365
2025-08-01,TZS,3503.6167
2025-08-01,THB,43.5404
2025-08-01,TOP,3.2608
2025-08-01,TTD,9.1957
2025-08-01,TND,3.8888
2025-08-01,TRY,54.7698
2025-08-01,TMT,4.7494
2025-08-01,USD,1.3541
2025-08-01,UGX,4860.7989
2025-08-01,UAH,56.6289
2025-08-01,UYU,54.4343
2025-08-01,UZS,17089.3294
2025-08-01,VUV,162.5529
2025-08-01,VED,162.2957
2025-08-01,VND,35416.0286
2025-08-01,WST,3.7221
2025-08-01,YER,326.3220
2025-08-01,ZMW,31.5668
2025-08-01,ZWG,36.3598
2025-08-15,AED,4.9729
2025-08-15,ALL,112.6549
2025-08-15,DZD,175.6348
2025-08-15,AOA,1239.3592
2025-08-15,XCD,3.6648
2025-08-15,ARS,1700.0903
2025-08-15,AMD,516.4560
2025-08-15,AWG,2.4238
2025-08-15,AUD,2.0519
2025-08-15,AZN,2.3019
2025-08-15,BSD,1.3541
2025-08-15,BHD,0.5091
2025-08-15,BDT,164.9026
2025-08-15,BBD,2.7082
2025-08-15,BYN,4.4333
2025-08-15,BZD,2.7224
2025-08-15,XOF,757.4281
2025-08-15,BMD,1.3541
2025-08-15,BTN,117.0133
2025-08-15,BOB,9.3501
2025-08-15,BAM,2.2584
2025-08-15,BWP,18.2200
2025-08-15,BRL,7.5367
2025-08-15,BND,1.7290
2025-08-15,BGN,2.2584
2025-08-15,BIF,4031.5732
2025-08-15,KHR,5426.5458
2025-08-15,XAF,757.4281
2025-08-15,CAD,1.8385
2025-08-15,CVE,127.3279
2025-08-15,KYD,1.1228
2025-08-15,CLP,1285.4955
2025-08-15,CNY,9.6971
2025-08-15,COP,5497.4116
2025-08-15,KMF,568.0711
2025-08-15,CDF,3940.3622
2025-08-15,CRC,683.8438
2025-08-15,CUP,32.4511
2025-08-15,CZK,28.4239
2025-08-15,DKK,8.6192
2025-08-15,DJF,240.8218
2025-08-15,DOP,81.8727
2025-08-15,EGP,66.4416
2025-08-15,SVC,11.8482
2025-08-15,ERN,20.3112
2025-08-15,ETB,186.9109
2025-08-15,EUR,1.1547
2025-08-15,FJD,3.0300
2025-08-15,XPF,137.7914
2025-08-15,GMD,97.7436
2025-08-15,GEL,3.6672
2025-08-15,GHS,14.1475
2025-08-15,GTQ,10.3897
2025-08-15,GNF,11755.6536
2025-08-15,GYD,283.1488
2025-08-15,HTG,177.6177
2025-08-15,HNL,35.4584
2025-08-15,HKD,10.6295
2025-08-15,HUF,460.7461
2025-08-15,ISK,164.2019
2025-08-15,INR,117.0133
2025-08-15,IDR,22062.5141
2025-08-15,IQD,1770.6814
2025-08-15,ILS,4.5128
2025-08-15,JMD,216.8967
2025-08-15,JPY,197.9633
2025-08-15,JOD,0.9600
2025-08-15,KZT,729.4464
2025-08-15,KES,174.9297
2025-08-15,KWD,0.4132
2025-08-15,KGS,118.4469
2025-08-15,LAK,29247.1598
2025-08-15,LBP,121463.1841
2025-08-15,LSL,23.7688
2025-08-15,LRD,271.4338
2025-08-15,LYD,7.3320
2025-08-15,MOP,10.9484
2025-08-15,MKD,71.2078
2025-08-15,MGA,5982.5034
2025-08-15,MWK,2347.5940
2025-08-15,MYR,5.7246
2025-08-15,MVR,20.9118
2025-08-15,MRU,53.8916
2025-08-15,MUR,61.3930
2025-08-15,MXN,25.2617
2025-08-15,MDL,22.9296
2025-08-15,MNT,4859.2103
2025-08-15,MAD,12.1789
2025-08-15,MZN,86.5073
2025-08-15,MMK,2842.2635
2025-08-15,NPR,187.3090
2025-08-15,NZD,2.2401
2025-08-15,NIO,49.8187
2025-08-15,NGN,2070.1012
2025-08-15,NOK,13.6667
2025-08-15,OMR,0.5210
2025-08-15,PKR,385.6710
2025-08-15,PAB,1.3541
2025-08-15,PGK,5.6883
2025-08-15,PYG,10491.8296
2025-08-15,PEN,4.8181
2025-08-15,PHP,76.8810
2025-08-15,PLN,4.9144
2025-08-15,QAR,4.9289
2025-08-15,RON,5.8546
2025-08-15,RUB,106.3218
2025-08-15,RWF,1954.6758
2025-08-15,SAR,5.0778
2025-08-15,RSD,135.2929
2025-08-15,SCR,19.6572
2025-08-15,SLE,30.7782
2025-08-15,SGD,1.7290
2025-08-15,SBD,11.5094
2025-08-15,SOS,772.7522
2025-08-15,ZAR,23.7688
2025-08-15,KRW,1862.2267
2025-08-15,LKR,408.4396
2025-08-15,SDG,813.0938
2025-08-15,SRD,49.7126
2025-08-15,SZL,23.7688
2025-08-15,SEK,12.8813
2025-08-15,CHF,1.0742
2025-08-15,TWD,39.6365
2025-08-15,TZS,3503.6167
2025-08-15,THB,43.5404
2025-08-15,TOP,3.2608
2025-08-15,TTD,9.1957
2025-08-15,TND,3.8888
2025-08-15,TRY,54.7698
2025-08-15,TMT,4.7494
2025-08-15,USD,1.3541
2025-08-15,UGX,4860.7989
2025-08-15,UAH,56.6289
2025-08-15,UYU,54.4343
2025-08-15,UZS,17089.3294
2025-08-15,VUV,162.5529
2025-08-15,VED,162.2957
2025-08-15,VND,35416.0286
2025-08-15,WST,3.7221
2025-08-15,YER,326.3220
2025-08-15,ZMW,31.5668
2025-08-15,ZWG,36.3598
2025-08-18,AED,4.9729
2025-08-18,ALL,112.6549
2025-08-18,DZD,175.6348
2025-08-18,AOA,1239.3592
2025-08-18,XCD,3.6648
2025-08-18,ARS,1700.0903
2025-08-18,AMD,516.4560
2025-08-18,AWG,2.4238
2025-08-18,AUD,2.0519
2025-08-18,AZN,2.3019
2025-08-18,BSD,1.3541
2025-08-18,BHD,0.5091
2025-08-18,BDT,164.9026
2025-08-18,BBD,2.7082
2025-08-18,BYN,4.4333
2025-08-18,BZD,2.7224
2025-08-18,XOF,757.4281
2025-08-18,BMD,1.3541
2025-08-18,BTN,117.0133
2025-08-18,BOB,9.3501
2025-08-18,BAM,2.2584
2025-08-18,BWP,18.2200
2025-08-18,BRL,7.5367
2025-08-18,BND,1.7290
2025-08-18,BGN,2.2584
2025-08-18,BIF,4031.5732
2025-08-18,KHR,5426.5458
2025-08-18,XAF,757.4281
2025-08-18,CAD,1.8385
2025-08-18,CVE,127.3279
2025-08-18,KYD,1.1228
2025-08-18,CLP,1285.4955
2025-08-18,CNY,9.6971
2025-08-18,COP,5497.4116
2025-08-18,KMF,568.0711
2025-08-18,CDF,3940.3622
2025-08-18,CRC,683.8438
2025-08-18,CUP,32.4511
2025-08-18,CZK,28.4239
2025-08-18,DKK,8.6192
2025-08-18,DJF,240.8218
2025-08-18,DOP,81.8727
2025-08-18,EGP,66.4416
2025-08-18,SVC,11.8482
2025-08-18,ERN,20.3112
2025-08-18,ETB,186.9109
2025-08-18,EUR,1.1547
2025-08-18,FJD,3.0300
2025-08-18,XPF,137.7914
2025-08-18,GMD,97.7436
2025-08-18,GEL,3.6672
2025-08-18,GHS,14.1475
2025-08-18,GTQ,10.3897
2025-08-18,GNF,11755.6536
2025-08-18,GYD,283.1488
2025-08-18,HTG,177.6177
2025-08-18,HNL,35.4584
2025-08-18,HKD,10.6295
2025-08-18,HUF,460.7461
2025-08-18,ISK,164.2019
2025-08-18,INR,117.0133
2025-08-18,IDR,22062.5141
2025-08-18,IQD,1770.6814
2025-08-18,ILS,4.5128
2025-08-18,JMD,216.8967
2025-08-18,JPY,197.9633
2025-08-18,JOD,0.9600
2025-08-18,KZT,729.4464
2025-08-18,KES,174.9297
2025-08-18,KWD,0.4132
2025-08-18,KGS,118.4469
2025-08-18,LAK,29247.1598
2025-08-18,LBP,121463.1841
2025-08-18,LSL,23.7688
2025-08-18,LRD,271.4338
2025-08-18,LYD,7.3320
2025-08-18,MOP,10.9484
2025-08-18,MKD,71.2078
2025-08-18,MGA,5982.5034
2025-08-18,MWK,2347.5940
2025-08-18,MYR,5.7246
2025-08-18,MVR,20.9118
2025-08-18,MRU,53.8916
2025-08-18,MUR,61.3930
2025-08-18,MXN,25.2617
2025-08-18,MDL,22.9296
2025-08-18,MNT,4859.2103
2025-08-18,MAD,12.1789
2025-08-18,MZN,86.5073
2025-08-18,MMK,2842.2635
2025-08-18,NPR,187.3090
2025-08-18,NZD,2.2401
2025-08-18,NIO,49.8187
2025-08-18,NGN,2070.1012
2025-08-18,NOK,13.6667
2025-08-18,OMR,0.5210
2025-08-18,PKR,385.6710
2025-08-18,PAB,1.3541
2025-08-18,PGK,5.6883
2025-08-18,PYG,10491.8296
2025-08-18,PEN,4.8181
2025-08-18,PHP,76.8810
2025-08-18,PLN,4.9144
2025-08-18,QAR,4.9289
2025-08-18,RON,5.8546
2025-08-18,RUB,106.3218
2025-08-18,RWF,1954.6758
2025-08-18,SAR,5.0778
2025-08-18,RSD,135.2929
2025-08-18,SCR,19.6572
2025-08-18,SLE,30.7782
2025-08-18,SGD,1.7290
2025-08-18,SBD,11.5094
2025-08-18,SOS,772.7522
2025-08-18,ZAR,23.7688
2025-08-18,KRW,1862.2267
2025-08-18,LKR,408.4396
2025-08-18,SDG,813.0938
2025-08-18,SRD,49.7126
2025-08-18,SZL,23.7688
2025-08-18,SEK,12.8813
2025-08-18,CHF,1.0742
2025-08-18,TWD,39.6365
2025-08-18,TZS,3503.6167
2025-08-18,THB,43.5404
2025-08-18,TOP,3.2608
2025-08-18,TTD,9.1957
2025-08-18,TND,3.8888
2025-08-18,TRY,54.7698
2025-08-18,TMT,4.7494
2025-08-18,USD,1.3541
2025-08-18,UGX,4860.7989
2025-08-18,UAH,56.6289
2025-08-18,UYU,54.4343
2025-08-18,UZS,17089.3294
2025-08-18,VUV,162.5529
2025-08-18,VED,162.2957
2025-08-18,VND,35416.0286
2025-08-18,WST,3.7221
2025-08-18,YER,326.3220
2025-08-18,ZMW,31.5668
2025-08-18,ZWG,36.3598
2025-03-26,AED,4.6219
2025-03-26,ALL,119.6873
2025-03-26,DZD,169.9846
2025-03-26,AOA,1157.7733
2025-03-26,XCD,3.4073
2025-03-26,ARS,1331.6527
2025-03-26,AMD,502.0095
2025-03-26,AWG,2.2528
2025-03-26,AUD,1.9825
2025-03-26,AZN,2.1395
2025-03-26,BSD,1.2585
2025-03-26,BHD,0.4732
2025-03-26,BDT,152.8683
2025-03-26,BBD,2.5170
2025-03-26,BYN,4.1154
2025-03-26,BZD,2.5304
2025-03-26,XOF,791.9095
2025-03-26,BMD,1.2585
2025-03-26,BTN,109.3298
2025-03-26,BOB,8.6876
2025-03-26,BAM,2.3612
2025-03-26,BWP,17.4092
2025-03-26,BRL,7.1666
2025-03-26,BND,1.6907
2025-03-26,BGN,2.3612
2025-03-26,BIF,3722.9552
2025-03-26,KHR,5046.5374
2025-03-26,XAF,791.9095
2025-03-26,CAD,1.7883
2025-03-26,CVE,133.1244
2025-03-26,KYD,1.0411
2025-03-26,CLP,1196.5341
2025-03-26,CNY,9.1691
2025-03-26,COP,5150.8182
2025-03-26,KMF,593.9321
2025-03-26,CDF,3601.5808
2025-03-26,CRC,636.8279
2025-03-26,CUP,30.1600
2025-03-26,CZK,30.3302
2025-03-26,DKK,9.0048
2025-03-26,DJF,223.9264
2025-03-26,DOP,78.2910
2025-03-26,EGP,63.6856
2025-03-26,SVC,11.0121
2025-03-26,ERN,18.8779
2025-03-26,ETB,159.5771
2025-03-26,EUR,1.2073
2025-03-26,FJD,2.8941
2025-03-26,XPF,144.0642
2025-03-26,GMD,90.7412
2025-03-26,GEL,3.5351
2025-03-26,GHS,19.5135
2025-03-26,GTQ,9.7094
2025-03-26,GNF,10886.0600
2025-03-26,GYD,262.5026
2025-03-26,HTG,164.4098
2025-03-26,HNL,32.1522
2025-03-26,HKD,9.7879
2025-03-26,HUF,486.1053
2025-03-26,ISK,177.1133
2025-03-26,INR,109.3298
2025-03-26,IDR,20618.0248
2025-03-26,IQD,1648.2163
2025-03-26,ILS,4.4633
2025-03-26,JMD,198.3261
2025-03-26,JPY,191.1158
2025-03-26,JOD,0.8923
2025-03-26,KZT,631.7082
2025-03-26,KES,162.8423
2025-03-26,KWD,0.3887
2025-03-26,KGS,110.3835
2025-03-26,LAK,27365.5886
2025-03-26,LBP,113170.8550
2025-03-26,LSL,23.2761
2025-03-26,LRD,251.0448
2025-03-26,LYD,6.1766
2025-03-26,MOP,10.0815
2025-03-26,MKD,74.1551
2025-03-26,MGA,5968.4995
2025-03-26,MWK,2181.3451
2025-03-26,MYR,5.5910
2025-03-26,MVR,19.4336
2025-03-26,MRU,50.1434
2025-03-26,MUR,58.5157
2025-03-26,MXN,25.5338
2025-03-26,MDL,23.4986
2025-03-26,MNT,4358.0099
2025-03-26,MAD,12.5669
2025-03-26,MZN,80.4630
2025-03-26,MMK,2641.5068
2025-03-26,NPR,175.0097
2025-03-26,NZD,2.2030
2025-03-26,NIO,46.3084
2025-03-26,NGN,1897.2684
2025-03-26,NOK,14.0375
2025-03-26,OMR,0.4845
2025-03-26,PKR,351.6952
2025-03-26,PAB,1.2585
2025-03-26,PGK,5.0582
2025-03-26,PYG,9892.5392
2025-03-26,PEN,4.6579
2025-03-26,PHP,73.1956
2025-03-26,PLN,5.0400
2025-03-26,QAR,4.5810
2025-03-26,RON,6.0092
2025-03-26,RUB,113.0350
2025-03-26,RWF,1771.9466
2025-03-26,SAR,4.7195
2025-03-26,RSD,141.4775
2025-03-26,SCR,18.1084
2025-03-26,SLE,28.7309
2025-03-26,SGD,1.6907
2025-03-26,SBD,10.7457
2025-03-26,SOS,717.4147
2025-03-26,ZAR,23.2761
2025-03-26,KRW,1814.7341
2025-03-26,LKR,372.8467
2025-03-26,SDG,756.3721
2025-03-26,SRD,44.5691
2025-03-26,SZL,23.2761
2025-03-26,SEK,13.5083
2025-03-26,CHF,1.1377
2025-03-26,TWD,41.2496
2025-03-26,TZS,3270.8525
2025-03-26,THB,42.4249
2025-03-26,TOP,3.0310
2025-03-26,TTD,8.5261
2025-03-26,TND,3.9949
2025-03-26,TRY,45.6918
2025-03-26,TMT,4.4014
2025-03-26,USD,1.2585
2025-03-26,UGX,4625.6319
2025-03-26,UAH,52.4737
2025-03-26,UYU,54.4994
2025-03-26,UZS,16355.8673
2025-03-26,VUV,155.3910
2025-03-26,VED,78.1613
2025-03-26,VND,32125.3402
2025-03-26,WST,3.5558
2025-03-26,YER,312.1097
2025-03-26,ZMW,35.4802
2025-03-26,ZWG,33.2778
2025-06-26,AED,4.9256
2025-06-26,ALL,116.1352
2025-06-26,DZD,177.6539
2025-06-26,AOA,1233.4506
2025-06-26,XCD,3.6311
2025-06-26,ARS,1532.9769
2025-06-26,AMD,512.1380
2025-06-26,AWG,2.4008
2025-06-26,AUD,2.0813
2025-06-26,AZN,2.2801
2025-06-26,BSD,1.3412
2025-06-26,BHD,0.5043
2025-06-26,BDT,163.2698
2025-06-26,BBD,2.6824
2025-06-26,BYN,4.3904
2025-06-26,BZD,2.6981
2025-06-26,XOF,777.0519
2025-06-26,BMD,1.3412
2025-06-26,BTN,114.7937
2025-06-26,BOB,9.2680
2025-06-26,BAM,2.3169
2025-06-26,BWP,18.0137
2025-06-26,BRL,7.6038
2025-06-26,BND,1.7301
2025-06-26,BGN,2.3169
2025-06-26,BIF,3989.4529
2025-06-26,KHR,5368.5830
2025-06-26,XAF,777.0519
2025-06-26,CAD,1.8632
2025-06-26,CVE,130.6267
2025-06-26,KYD,1.1153
2025-06-26,CLP,1264.1527
2025-06-26,CNY,9.6621
2025-06-26,COP,5592.2966
2025-06-26,KMF,582.7890
2025-06-26,CDF,3889.5421
2025-06-26,CRC,679.7860
2025-06-26,CUP,32.1829
2025-06-26,CZK,29.4563
2025-06-26,DKK,8.8363
2025-06-26,DJF,238.7815
2025-06-26,DOP,78.9969
2025-06-26,EGP,66.8675
2025-06-26,SVC,11.7357
2025-06-26,ERN,20.1183
2025-06-26,ETB,180.4233
2025-06-26,EUR,1.1846
2025-06-26,FJD,3.0340
2025-06-26,XPF,141.3613
2025-06-26,GMD,97.4053
2025-06-26,GEL,3.6732
2025-06-26,GHS,16.0405
2025-06-26,GTQ,10.2951
2025-06-26,GNF,11621.8263
2025-06-26,GYD,281.3466
2025-06-26,HTG,175.5305
2025-06-26,HNL,34.9044
2025-06-26,HKD,10.5043
2025-06-26,HUF,476.3399
2025-06-26,ISK,171.3008
2025-06-26,INR,114.7937
2025-06-26,IDR,21904.0141
2025-06-26,IQD,1753.6147
2025-06-26,ILS,4.7629
2025-06-26,JMD,213.3224
2025-06-26,JPY,192.8257
2025-06-26,JOD,0.9509
2025-06-26,KZT,682.8432
2025-06-26,KES,173.3049
2025-06-26,KWD,0.4116
2025-06-26,KGS,117.3220
2025-06-26,LAK,28943.4141
2025-06-26,LBP,120296.6517
2025-06-26,LSL,23.9960
2025-06-26,LRD,268.1517
2025-06-26,LYD,7.4091
2025-06-26,MOP,10.8194
2025-06-26,MKD,72.7702
2025-06-26,MGA,6036.0976
2025-06-26,MWK,2325.5545
2025-06-26,MYR,5.7290
2025-06-26,MVR,20.7346
2025-06-26,MRU,53.0774
2025-06-26,MUR,61.2380
2025-06-26,MXN,25.8736
2025-06-26,MDL,23.3548
2025-06-26,MNT,4793.6871
2025-06-26,MAD,12.3790
2025-06-26,MZN,85.6897
2025-06-26,MMK,2816.2039
2025-06-26,NPR,183.7561
2025-06-26,NZD,2.2595
2025-06-26,NIO,49.3525
2025-06-26,NGN,2135.0370
2025-06-26,NOK,13.6149
2025-06-26,OMR,0.5164
2025-06-26,PKR,378.0712
2025-06-26,PAB,1.3412
2025-06-26,PGK,5.5248
2025-06-26,PYG,10709.7423
2025-06-26,PEN,4.9447
2025-06-26,PHP,74.6294
2025-06-26,PLN,5.0273
2025-06-26,QAR,4.8820
2025-06-26,RON,6.0071
2025-06-26,RUB,107.0854
2025-06-26,RWF,1911.9592
2025-06-26,SAR,5.0296
2025-06-26,RSD,138.8821
2025-06-26,SCR,19.4205
2025-06-26,SLE,30.5797
2025-06-26,SGD,1.7301
2025-06-26,SBD,11.4074
2025-06-26,SOS,765.7488
2025-06-26,ZAR,23.9960
2025-06-26,KRW,1847.5864
2025-06-26,LKR,401.9385
2025-06-26,SDG,805.3988
2025-06-26,SRD,49.1488
2025-06-26,SZL,23.9960
2025-06-26,SEK,12.8514
2025-06-26,CHF,1.1073
2025-06-26,TWD,40.3628
2025-06-26,TZS,3621.4022
2025-06-26,THB,43.9770
2025-06-26,TOP,3.2302
2025-06-26,TTD,9.1115
2025-06-26,TND,4.0128
2025-06-26,TRY,52.0825
2025-06-26,TMT,4.7048
2025-06-26,USD,1.3412
2025-06-26,UGX,4899.2251
2025-06-26,UAH,55.5954
2025-06-26,UYU,55.8553
2025-06-26,UZS,17296.3826
2025-06-26,VUV,162.6945
2025-06-26,VED,127.0276
2025-06-26,VND,34821.0566
2025-06-26,WST,3.6130
2025-06-26,YER,327.1806
2025-06-26,ZMW,36.5185
2025-06-26,ZWG,36.1049
2024-05-30,AED,4.5750
2024-05-30,ALL,119.1801
2024-05-30,DZD,167.9394
2024-05-30,AOA,1048.3017
2024-05-30,XCD,3.3635
2024-05-30,ARS,1082.2707
2024-05-30,AMD,493.0518
2024-05-30,AWG,2.2299
2024-05-30,AUD,1.9385
2024-05-30,AZN,2.1193
2024-05-30,BSD,1.2457
2024-05-30,BHD,0.4684
2024-05-30,BDT,136.7026
2024-05-30,BBD,2.4915
2024-05-30,BYN,4.0736
2024-05-30,BZD,2.5096
2024-05-30,XOF,768.3689
2024-05-30,BMD,1.2457
2024-05-30,BTN,104.2174
2024-05-30,BOB,8.6254
2024-05-30,BAM,2.2910
2024-05-30,BWP,17.2228
2024-05-30,BRL,6.5811
2024-05-30,BND,1.6976
2024-05-30,BGN,2.2910
2024-05-30,BIF,3569.8672
2024-05-30,KHR,5037.4718
2024-05-30,XAF,768.3689
2024-05-30,CAD,1.7205
2024-05-30,CVE,129.1671
2024-05-30,KYD,1.0215
2024-05-30,CLP,1223.5236
2024-05-30,CNY,9.0175
2024-05-30,COP,4888.1158
2024-05-30,KMF,576.2767
2024-05-30,CDF,3464.6971
2024-05-30,CRC,624.2452
2024-05-30,CUP,29.8506
2024-05-30,CZK,29.5549
2024-05-30,DKK,8.7397
2024-05-30,DJF,221.7915
2024-05-30,DOP,73.5812
2024-05-30,EGP,60.4679
2024-05-30,SVC,10.9003
2024-05-30,ERN,18.6862
2024-05-30,ETB,70.9009
2024-05-30,EUR,1.1714
2024-05-30,FJD,2.8339
2024-05-30,XPF,139.7817
2024-05-30,GMD,84.5909
2024-05-30,GEL,3.3320
2024-05-30,GHS,16.7431
2024-05-30,GTQ,9.6921
2024-05-30,GNF,10692.9836
2024-05-30,GYD,260.3964
2024-05-30,HTG,165.4724
2024-05-30,HNL,30.7394
2024-05-30,HKD,9.7560
2024-05-30,HUF,460.6554
2024-05-30,ISK,176.3244
2024-05-30,INR,104.2174
2024-05-30,IDR,20247.6179
2024-05-30,IQD,1631.8338
2024-05-30,ILS,4.6983
2024-05-30,JMD,193.3734
2024-05-30,JPY,192.6387
2024-05-30,JOD,0.8832
2024-05-30,KZT,558.3812
2024-05-30,KES,164.7241
2024-05-30,KWD,0.3840
2024-05-30,KGS,110.8787
2024-05-30,LAK,26554.9059
2024-05-30,LBP,112728.6803
2024-05-30,LSL,23.7373
2024-05-30,LRD,240.4678
2024-05-30,LYD,6.0235
2024-05-30,MOP,10.0487
2024-05-30,MKD,72.1604
2024-05-30,MGA,5470.8452
